,Sample_ID,Date.x,Region,Site,Genus,Treatment,Symbiont_ITS,Symbiont_speciesID,psba_sequence,Coral_speciesID,Holobiont_ID,Holobiont_ID2,Holobiont_ID_Region,Whole.colony.tag,Ethanol.x,Field.notes,DGGE.profile.notes,comments.psba,Fraction,Fraction.detail,Fraction.detail_c,Fraction.detail_b,Time,Time2,Lab_ID,d15N,d13C,Weight_mg,Kim_C.percent,Kim_N.percent,Weight_mg.1,C_percent.weight,C_percent.weight.num,C_mg,N_percent.weight,N_percent.weight.num,N_mg,CN_molar,Mycrosporine.glycine,Palythine,Asterina,Shinorine,Nubbin,Nubbin_ID,Protein_cm2,Dino.density,Chla_cell,Chla_cm2,Pocilloporin,Date.y,Colony.tag,Ethanol.y,Field_notes,Plank.Day.Night,Fraction_Plank,Big.delta.15N,Big.delta.13C,N_ug,C_ug,Volume_L
304,LJ056,11/19/19,Lizard,Granite Bluff,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9313,2.9,-15.9,3.089,27.58,4.34,3.089,0.276,27.6,0.852,0.043,4.3,0.134,7.4,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
305,LJ065,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,Before,Before,NA,4,-17,5.04,2.51,0.54,5.04,0.025,2.5,0.126,0.005,0.5,0.027,5.4,0.703,0.7,0.645,0.598,original,LJ065,0.905,0.749,3.407455208,1.270611931,NA,21/11/19,No,Yes,,,,1.4,-1.4,NA,NA,NA
306,LJ065,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,During,During/After,10982,3.8,-15,5.33,9.61,2.16,5.334,0.096,9.6,0.513,0.022,2.2,0.115,5.2,NA,NA,NA,NA,original,LJ065,1.051719198,0.459182889,6.269329096,2.878768645,18.74240354,,,,,,,NA,NA,NA,NA,NA
307,LJ065,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9297,2.6,-15.6,3.494,13.86,2.46,3.494,0.139,13.9,0.484,0.025,2.5,0.086,6.6,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
308,LJ066,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,LJ067,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,LJ068,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,Before,Before,5789,3.4,-16.4,5.088,4.19,0.86,5.088,0.042,4.2,0.213,0.009,0.9,0.044,5.7,0.758,0.815,0.767,0.697,original,LJ068,0.61,0.52,2.336403871,1.093754488,NA,21/11/19,No,Yes,,,,0.2,-0.3,NA,NA,NA
311,LJ068,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,During,During/After,10994,3.5,-15.2,4.58,10.07,2.28,4.58,0.101,10.1,0.461,0.023,2.3,0.104,5.2,NA,NA,NA,NA,original,LJ068,0.981231855,0.325374664,8.560250415,2.785288606,15.58922315,,,,,,,NA,NA,NA,NA,NA
312,LJ068,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9317,3.2,-16.1,3.08,22.86,4.38,3.08,0.229,22.9,0.704,0.044,4.4,0.135,6.1,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
313,LJ069,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,Before,Before,5777,3.5,-16.8,5.036,5.07,0.99,5.036,0.051,5.1,0.255,0.01,1,0.05,6,0.837,0.889,0.834,0.764,original,LJ069,0.973,0.578,1.555234884,2.492847661,NA,21/11/19,No,Yes,,,,0.5,0.1,NA,NA,NA
314,LJ069,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,During,During/After,11025,3.7,-15.4,4.88,6.27,1.36,4.883,0.063,6.3,0.306,0.014,1.4,0.066,5.4,NA,NA,NA,NA,original,LJ069,1.186845124,0.420314816,4.692223039,1.972210865,29.82422114,,,,,,,NA,NA,NA,NA,NA
315,LJ069,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9302,3,-16.9,3.472,28.12,4.91,3.472,0.281,28.1,0.976,0.049,4.9,0.171,6.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
316,LJ070,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,Before,Before,NA,3.4,-17.1,6.03,3.19,0.62,6.03,0.032,3.2,0.192,0.006,0.6,0.037,6,0.708,0.738,0.688,0.63,original,LJ070,0.734,1.553,1.255683891,0.782105804,NA,21/11/19,No,Yes,,,,0.6,-0.4,NA,NA,NA
317,LJ070,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,During,During/After,11039,4,-15.9,4.91,10.07,2.06,4.909,0.101,10.1,0.494,0.021,2.1,0.101,5.7,NA,NA,NA,NA,original,LJ070,1.321665257,0.469391115,4.91896627,2.308919063,13.45947181,,,,,,,NA,NA,NA,NA,NA
318,LJ070,11/21/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9311,2.8,-16.7,3.085,27.06,4.73,3.085,0.271,27.1,0.835,0.047,4.7,0.146,6.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
319,LJ071,11/22/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,LJ072,11/22/19,Lizard,Big Vicki's,Stylophora,Juvenile,C8x,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,LJ081,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,Before,Before,NA,2.9,-15.8,6.07,2.95,0.61,6.07,0.03,3,0.179,0.006,0.6,0.037,5.6,0.714,0.715,0.66,0.611,original,LJ081,1.147,1.131,1.211501333,1.30254159,NA,24/11/19,No,Yes,,,,-0.3,-0.9,NA,NA,NA
322,LJ081,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,During,During/After,11006,3.6,-14.7,5.23,11.68,2.46,5.23,0.117,11.7,0.611,0.025,2.5,0.128,5.5,NA,NA,NA,NA,original,LJ081,1.77373338,0.441610093,6.772810036,2.99094127,22.99702664,,,,,,,NA,NA,NA,NA,NA
323,LJ081,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9285,3.2,-14.9,3.775,20.19,3.52,3.775,0.202,20.2,0.762,0.035,3.5,0.133,6.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
324,LJ082,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,Before,Before,NA,3.1,-16.7,5.022,3.63,0.73,5.022,0.036,3.6,0.183,0.007,0.7,0.037,5.8,0.793,0.845,0.792,0.723,original,LJ082,1.092,0.902,1.275183885,0.721623864,NA,24/11/19,No,Yes,,,,1.6,-0.7,NA,NA,NA
325,LJ082,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,During,During/After,11040,4.1,-15.4,4.92,13.56,3.01,4.915,0.136,13.6,0.667,0.03,3,0.148,5.3,NA,NA,NA,NA,original,LJ082,1.484588687,0.486882545,6.577252218,3.202349297,17.87172024,,,,,,,NA,NA,NA,NA,NA
326,LJ082,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9312,1.5,-16,3.557,10.98,1.9,3.557,0.11,11,0.39,0.019,1.9,0.068,6.7,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
327,LJ083,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,looks like a mix,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,LJ084,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,LJ085,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,LJ086,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,"Maybe new, likely also found in ES Stylomorphs dataset",,Host,Host,"Stylophora, Juvenile",,Before,Before,5790,3.3,-16.3,5.066,3.53,0.72,5.066,0.035,3.5,0.179,0.007,0.7,0.037,5.7,0.74,0.777,0.742,0.692,original,LJ086,1.033,1.839,1.508823657,0.675271797,NA,24/11/19,No,Yes,,,,0.3,-1,NA,NA,NA
331,LJ086,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,"Maybe new, likely also found in ES Stylomorphs dataset",,Host,Host,"Stylophora, Juvenile",,During,During/After,11037,3.4,-15.3,5.52,11.73,2.62,5.522,0.117,11.7,0.648,0.026,2.6,0.145,5.2,NA,NA,NA,NA,original,LJ086,1.968416694,0.28333912,9.871907407,2.797097556,25.39182374,,,,,,,NA,NA,NA,NA,NA
332,LJ086,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,"Maybe new, likely also found in ES Stylomorphs dataset",,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,9271,3,-15.3,2.083,20.89,2.35,2.083,0.209,20.9,0.435,0.024,2.4,0.049,10.4,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
333,LJ087,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8b,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,NA,NA,"Stylophora, Juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,LJ088,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,Before,Before,5731,3.6,-15.3,4.902,3.97,0.86,4.902,0.04,4,0.195,0.009,0.9,0.042,5.4,0.76,0.806,0.764,0.708,original,LJ088,0.913,0.831,1.529591659,1.25693634,NA,24/11/19,No,Yes,,,,0.7,-0.6,NA,NA,NA
335,LJ088,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Host,Host,"Stylophora, Juvenile",,During,During/After,11049,3.6,-15.7,4.61,11.85,2.5,4.607,0.119,11.9,0.546,0.025,2.5,0.115,5.5,NA,NA,NA,NA,original,LJ088,1.636730849,0.238717226,12.66721321,3.023882006,20.78494029,,,,,,,NA,NA,NA,NA,NA
336,LJ088,11/24/19,Lizard,Turtle South,Stylophora,Juvenile,C8,C8 group,,S. pistillata,"S. pistillata, C8 group","S. pistillata, C8 group","Lizard, S. pistillata, C8 group",No,Yes,,,,Symbiont,Symbiont,"Stylophora, Juvenile",,Before,Before,NA,2.9,-14.7,3.105,20.56,3.29,3.105,0.206,20.6,0.638,0.033,3.3,0.102,7.3,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA
347,,NA,Heron,Harry's Bommie,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA001,0.490924931,1.304588037,0.771480237,1.006463889,0.594849718,,,,,,,NA,NA,NA,NA,NA
348,,NA,Heron,Harry's Bommie,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA002,0.444470728,0.376279504,3.485577539,1.311551388,0.425442452,,,,,,,NA,NA,NA,NA,NA
349,,NA,Heron,Harry's Bommie,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA004,0.550967795,0.465587702,1.481341292,0.689694289,0.247080989,,,,,,,NA,NA,NA,NA,NA
350,,NA,Heron,Harry's Bommie,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA005,0.812695815,0.663007378,1.528988986,1.013730978,0.337913883,,,,,,,NA,NA,NA,NA,NA
351,,NA,Heron,Coral Canyons,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA019,0.317634029,0.209884715,4.944812826,1.037840632,0.659804731,,,,,,,NA,NA,NA,NA,NA
352,,NA,Heron,Pam's Point,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA036,0.853787945,1.644192945,1.31686459,2.165179469,0.628808368,,,,,,,NA,NA,NA,NA,NA
353,,NA,Heron,Pam's Point,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA039,0.702094031,0.59358859,3.499494624,2.077260079,0.620354,,,,,,,NA,NA,NA,NA,NA
354,,NA,Heron,Pam's Point,Pocillopora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HA040,0.857991339,0.834463708,2.336336441,1.94958797,0.493232975,,,,,,,NA,NA,NA,NA,NA
355,HA047,NA,Heron,Pam's Point,Pocillopora,Adult,NA,NA,NA,NA,NA,Pocillopora_Heron,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,10999,4.8,-17.8,5.33,13.32,2.88,5.329,0.133,13.3,0.71,0.029,2.9,0.153,5.4,NA,NA,NA,NA,original,HA047,0.906228511,NA,NA,NA,0.447290109,,,,,,,NA,NA,NA,NA,NA
356,HA048,NA,Heron,Pam's Point,Pocillopora,Adult,NA,NA,NA,NA,NA,Pocillopora_Heron,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Adult",,After,During/After,11001,4.8,-14.9,4.91,9.55,1.84,4.908,0.096,9.6,0.469,0.018,1.8,0.09,6.1,NA,NA,NA,NA,original,HA048,0.797780543,1.183254967,0.650031066,0.769152488,0.471999319,,,,,,,NA,NA,NA,NA,NA
357,HA057,NA,Heron,Harry's Bommie,Stylophora,Adult,NA,NA,NA,NA,NA,Stylophora_Heron,NA,NA,NA,NA,NA,NA,Host,Host,"Stylophora, Adult",,After,During/After,11066,4.8,-17,5.29,9.7,2.05,5.286,0.097,9.7,0.513,0.02,2,0.108,5.5,NA,NA,NA,NA,original,HA057,0.8806069,0.578885003,2.160011783,1.250398428,0.50071505,,,,,,,NA,NA,NA,NA,NA
358,HA077,NA,Heron,Coral Canyons,Stylophora,Adult,NA,NA,NA,NA,NA,Stylophora_Heron,NA,NA,NA,NA,NA,NA,Host,Host,"Stylophora, Adult",,After,During/After,11069,4.6,-16.6,5.14,12.52,2.69,5.14,0.125,12.5,0.644,0.027,2.7,0.138,5.4,NA,NA,NA,NA,original,HA077,0.666703045,0.394615091,2.273391491,0.89711459,0.238534293,,,,,,,NA,NA,NA,NA,NA
359,,NA,Heron,Coral Canyons,Stylophora,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Stylophora, Adult",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,original,HA078,0.842889122,0.486520226,2.294918345,1.116524192,1.111710851,,,,,,,NA,NA,NA,NA,NA
360,HA093,NA,Heron,Pam's Point,Stylophora,Adult,NA,NA,NA,NA,NA,Stylophora_Heron,NA,NA,NA,NA,NA,NA,Host,Host,"Stylophora, Adult",,After,During/After,11064,4.7,-16.1,5.01,7.61,1.72,5.007,0.076,7.6,0.381,0.017,1.7,0.086,5.2,NA,NA,NA,NA,original,HA093,0.452325987,0.392440062,2.213328009,0.868598581,0.649143397,,,,,,,NA,NA,NA,NA,NA
361,,NA,Heron,Harry's Bommie,Pocillopora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HJ006,0.773941868,0.990312551,2.341225039,2.318544541,0.722385748,,,,,,,NA,NA,NA,NA,NA
362,HJ009,NA,Heron,Harry's Bommie,Pocillopora,Juvenile,NA,NA,NA,NA,NA,Pocillopora_Heron,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,10998,4.3,-16,5.58,4.54,0.96,5.583,0.045,4.5,0.253,0.01,1,0.054,5.5,NA,NA,NA,NA,original,HJ009,0.552104375,0.114765071,3.948303074,0.453127283,0.929325227,,,,,,,NA,NA,NA,NA,NA
363,,NA,Heron,Harry's Bommie,Pocillopora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HJ012,0.956333272,0.557701646,4.161629226,2.320947471,1.215483148,,,,,,,NA,NA,NA,NA,NA
364,HJ016,NA,Heron,Harry's Bommie,Pocillopora,Juvenile,NA,NA,NA,NA,NA,Pocillopora_Heron,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,10984,4.9,-16.6,4.62,18.04,3.83,4.617,0.18,18,0.833,0.038,3.8,0.177,5.5,NA,NA,NA,NA,original,HJ016,0.750776818,0.469091166,1.539222965,0.722035896,0.2227,,,,,,,NA,NA,NA,NA,NA
365,,NA,Heron,Coral Canyons,Pocillopora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HJ021,2.142989432,0.820588399,2.856340161,2.343879601,5.692072157,,,,,,,NA,NA,NA,NA,NA
366,,NA,Heron,Pam's Point,Pocillopora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HJ038,0.995492448,0.39818756,4.913872774,1.956643011,2.491529865,,,,,,,NA,NA,NA,NA,NA
367,,NA,Heron,Pam's Point,Pocillopora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HJ039,1.462059174,1.975695925,2.519014295,4.976806278,1.664480433,,,,,,,NA,NA,NA,NA,NA
368,,NA,Heron,Pam's Point,Pocillopora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Pocillopora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,new,HJ044,0.806980968,0.405049149,2.71881077,1.101251989,1.054629418,,,,,,,NA,NA,NA,NA,NA
369,,NA,Heron,Harry's Bommie,Stylophora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Stylophora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,original,HJ053,0.986506892,0.483483932,2.315254146,1.119388179,0.412420932,,,,,,,NA,NA,NA,NA,NA
370,,NA,Heron,Harry's Bommie,Stylophora,Juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Host,Host,"Stylophora, Juvenile",,After,During/After,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,original,HJ060,0.66802566,0.835185486,1.438213508,1.201175048,1.040185523,,,,,,,NA,NA,NA,NA,NA
